France, Civilian Population, Death rates (period 1x1), 	Last modified: 29 Aug 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2004          67             0.007254        0.017628        0.012079
  2004          68             0.008611        0.019479        0.013602
  2004          69             0.008967        0.021138        0.014486
  2004          70             0.010105        0.023586        0.016158
  2004          71             0.011385        0.025471        0.017633
  2004          72             0.012594        0.027727        0.019214
  2004          73             0.013883        0.031429        0.021448
  2004          74             0.015880        0.034922        0.023982
  2004          75             0.017112        0.037227        0.025537
  2004          76             0.020349        0.042345        0.029385
  2004          77             0.022029        0.046995        0.032094
  2004          78             0.025478        0.050621        0.035411
  2004          79             0.029261        0.057141        0.040021
  2004          80             0.034257        0.064880        0.045767
  2004          81             0.038522        0.070956        0.050462
  2004          82             0.044680        0.079273        0.057115
  2004          83             0.052179        0.087770        0.064686
  2004          84             0.059245        0.099875        0.073147
  2004          85             0.068639        0.109944        0.082159
  2004          86             0.078293        0.124957        0.092918
  2004          87             0.090901        0.139074        0.105476
  2004          88             0.102345        0.160264        0.119154
  2004          89             0.116839        0.173976        0.132521
  2004          90             0.131710        0.192046        0.147624
  2004          91             0.149342        0.212071        0.165159
  2004          92             0.171293        0.233138        0.185903
  2004          93             0.192159        0.249638        0.204910
  2004          94             0.215964        0.291202        0.231563
  2004          95             0.240586        0.315086        0.255034
  2004          96             0.265737        0.335908        0.278532
  2004          97             0.294286        0.371174        0.307247
  2004          98             0.309158        0.419311        0.325819
  2004          99             0.342927        0.396363        0.350499
  2004         100             0.364469        0.465716        0.377862
  2004         101             0.399357        0.468539        0.407695
  2004         102             0.438015        0.542745        0.449398
  2004         103             0.446924        0.691170        0.473862
  2004         104             0.491925        0.751787        0.518206
  2004         105             0.525453        0.618062        0.533146
  2004         106             0.737132        0.400154        0.712144
  2004         107             0.610277        1.460957        0.675867
  2004         108             0.665938        0.000000        0.646064
  2004         109             0.563792        0.000000        0.557534
  2004         110+            0.696959              .        0.696959
  2005           0             0.003243        0.004115        0.003689
  2005           1             0.000282        0.000338        0.000311
  2005           2             0.000181        0.000223        0.000202
  2005           3             0.000146        0.000163        0.000155
  2005           4             0.000125        0.000141        0.000133
  2005           5             0.000107        0.000122        0.000115
  2005           6             0.000096        0.000120        0.000108
  2005           7             0.000067        0.000121        0.000095
  2005           8             0.000086        0.000110        0.000098
  2005           9             0.000063        0.000087        0.000075
  2005          10             0.000087        0.000091        0.000089
  2005          11             0.000068        0.000122        0.000096
  2005          12             0.000053        0.000116        0.000085
  2005          13             0.000104        0.000135        0.000120
  2005          14             0.000132        0.000173        0.000153
  2005          15             0.000129        0.000277        0.000205
  2005          16             0.000196        0.000411        0.000306
  2005          17             0.000208        0.000497        0.000356
  2005          18             0.000267        0.000689        0.000482
  2005          19             0.000264        0.000777        0.000525
  2005          20             0.000330        0.000825        0.000580
  2005          21             0.000328        0.000807        0.000569
  2005          22             0.000266        0.000886        0.000577
  2005          23             0.000297        0.000995        0.000646
  2005          24             0.000213        0.000924        0.000567
  2005          25             0.000276        0.000895        0.000583
  2005          26             0.000313        0.000948        0.000629
  2005          27             0.000307        0.000820        0.000562
  2005          28             0.000312        0.000875        0.000592
  2005          29             0.000358        0.000931        0.000643
  2005          30             0.000371        0.000995        0.000681
  2005          31             0.000458        0.001093        0.000774
  2005          32             0.000450        0.001088        0.000768
  2005          33             0.000479        0.001136        0.000806
  2005          34             0.000501        0.001245        0.000872
  2005          35             0.000625        0.001218        0.000920
  2005          36             0.000634        0.001491        0.001060
  2005          37             0.000716        0.001448        0.001079
  2005          38             0.000828        0.001656        0.001239
  2005          39             0.000935        0.001779        0.001353
  2005          40             0.000992        0.002110        0.001545
  2005          41             0.001034        0.002166        0.001592
  2005          42             0.001209        0.002326        0.001759
  2005          43             0.001362        0.002505        0.001926
  2005          44             0.001409        0.003082        0.002234
  2005          45             0.001632        0.003388        0.002495
  2005          46             0.001864        0.003714        0.002771
  2005          47             0.001918        0.004242        0.003056
  2005          48             0.002133        0.004781        0.003430
  2005          49             0.002333        0.005297        0.003780
  2005          50             0.002411        0.005756        0.004046
  2005          51             0.002714        0.005912        0.004279
  2005          52             0.002704        0.006242        0.004435
  2005          53             0.002870        0.006845        0.004820
  2005          54             0.003203        0.007316        0.005226
  2005          55             0.003226        0.007674        0.005415
  2005          56             0.003455        0.008242        0.005813
  2005          57             0.003764        0.009055        0.006372
  2005          58             0.003864        0.009690        0.006726
  2005          59             0.004266        0.010292        0.007220
  2005          60             0.004800        0.010977        0.007819
  2005          61             0.004814        0.011307        0.007979
  2005          62             0.005371        0.012224        0.008709
  2005          63             0.005472        0.013005        0.009123
  2005          64             0.005875        0.014305        0.009924
  2005          65             0.006166        0.015417        0.010559
  2005          66             0.007023        0.016541        0.011495
  2005          67             0.007700        0.017667        0.012346
  2005          68             0.008315        0.019252        0.013368
  2005          69             0.008859        0.021545        0.014637
  2005          70             0.010091        0.022620        0.015724
  2005          71             0.011435        0.026280        0.018041
  2005          72             0.012227        0.028444        0.019350
  2005          73             0.013569        0.030849        0.021049
  2005          74             0.015453        0.034914        0.023745
  2005          75             0.017375        0.036957        0.025603
  2005          76             0.019729        0.040964        0.028507
  2005          77             0.022895        0.045768        0.032147
  2005          78             0.025498        0.051278        0.035722
  2005          79             0.029991        0.056220        0.040172
  2005          80             0.034657        0.064236        0.045823
  2005          81             0.039790        0.072510        0.051849
  2005          82             0.045579        0.080782        0.058263
  2005          83             0.052216        0.090459        0.065647
  2005          84             0.060838        0.099756        0.074174
  2005          85             0.070965        0.112809        0.084901
  2005          86             0.081180        0.127370        0.095853
  2005          87             0.091916        0.139478        0.106345
  2005          88             0.106186        0.159506        0.121751
  2005          89             0.123801        0.174783        0.138020
  2005          90             0.138176        0.198178        0.153973
  2005          91             0.156048        0.219820        0.172121
  2005          92             0.172299        0.235437        0.187472
  2005          93             0.202710        0.267660        0.217296
  2005          94             0.218505        0.298028        0.235198
  2005          95             0.250669        0.331206        0.266368
  2005          96             0.279182        0.354859        0.292981
  2005          97             0.314267        0.382343        0.325955
  2005          98             0.342691        0.432547        0.356654
  2005          99             0.351803        0.445321        0.364936
  2005         100             0.382264        0.452033        0.391489
  2005         101             0.427183        0.472885        0.432828
  2005         102             0.453999        0.583629        0.468117
  2005         103             0.486787        0.529916        0.491127
  2005         104             0.544574        0.509600        0.541144
  2005         105             0.560770        0.516761        0.556649
  2005         106             0.522526        0.588329        0.527693
  2005         107             0.541973        0.636576        0.548659
  2005         108             0.575320        0.821733        0.589995
  2005         109             0.608001        2.039425        0.639946
  2005         110+            0.730348              .        0.730348
  2006           0             0.003325        0.004295        0.003821
  2006           1             0.000283        0.000369        0.000327
  2006           2             0.000182        0.000229        0.000206
  2006           3             0.000141        0.000159        0.000150
  2006           4             0.000132        0.000115        0.000123
  2006           5             0.000108        0.000110        0.000109
  2006           6             0.000083        0.000109        0.000096
  2006           7             0.000060        0.000098        0.000080
  2006           8             0.000083        0.000081        0.000082
  2006           9             0.000085        0.000091        0.000088
  2006          10             0.000049        0.000102        0.000076
  2006          11             0.000078        0.000106        0.000093
  2006          12             0.000093        0.000138        0.000116
  2006          13             0.000119        0.000158        0.000139
  2006          14             0.000096        0.000216        0.000157
  2006          15             0.000144        0.000277        0.000212
  2006          16             0.000185        0.000333        0.000261
  2006          17             0.000220        0.000522        0.000374
  2006          18             0.000233        0.000602        0.000421
  2006          19             0.000258        0.000732        0.000499
  2006          20             0.000287        0.000726        0.000509
  2006          21             0.000293        0.000720        0.000508
  2006          22             0.000280        0.000728        0.000504
  2006          23             0.000256        0.000853        0.000554
  2006          24             0.000294        0.000883        0.000588
  2006          25             0.000244        0.000789        0.000515
  2006          26             0.000313        0.000878        0.000593
  2006          27             0.000277        0.000862        0.000568
  2006          28             0.000329        0.000873        0.000600
  2006          29             0.000283        0.000901        0.000591
  2006          30             0.000331        0.000898        0.000613
  2006          31             0.000388        0.001044        0.000714
  2006          32             0.000440        0.001028        0.000733
  2006          33             0.000453        0.001087        0.000769
  2006          34             0.000502        0.001217        0.000858
  2006          35             0.000614        0.001237        0.000924
  2006          36             0.000627        0.001511        0.001066
  2006          37             0.000671        0.001455        0.001060
  2006          38             0.000827        0.001627        0.001224
  2006          39             0.000950        0.001647        0.001295
  2006          40             0.000935        0.001975        0.001450
  2006          41             0.001045        0.002097        0.001565
  2006          42             0.001206        0.002318        0.001754
  2006          43             0.001320        0.002495        0.001899
  2006          44             0.001318        0.002962        0.002128
  2006          45             0.001508        0.003255        0.002368
  2006          46             0.001863        0.003732        0.002781
  2006          47             0.001838        0.004089        0.002940
  2006          48             0.002115        0.004365        0.003216
  2006          49             0.002306        0.004845        0.003548
  2006          50             0.002545        0.005526        0.003998
  2006          51             0.002758        0.006232        0.004453
  2006          52             0.002819        0.006260        0.004501
  2006          53             0.002965        0.006835        0.004856
  2006          54             0.003077        0.007193        0.005092
  2006          55             0.003294        0.007698        0.005455
  2006          56             0.003450        0.008403        0.005880
  2006          57             0.003928        0.008689        0.006268
  2006          58             0.003745        0.009266        0.006457
  2006          59             0.004070        0.009906        0.006928
  2006          60             0.004520        0.010632        0.007509
  2006          61             0.004673        0.011212        0.007857
  2006          62             0.005172        0.012076        0.008524
  2006          63             0.005751        0.012973        0.009256
  2006          64             0.005961        0.013741        0.009717
  2006          65             0.006258        0.014909        0.010392
  2006          66             0.006735        0.015593        0.010916
  2006          67             0.007242        0.017432        0.012005
  2006          68             0.008344        0.018887        0.013226
  2006          69             0.008596        0.020202        0.013923
  2006          70             0.009557        0.021904        0.015145
  2006          71             0.010931        0.024109        0.016813
  2006          72             0.011814        0.026918        0.018479
  2006          73             0.013308        0.029426        0.020318
  2006          74             0.015265        0.031882        0.022386
  2006          75             0.016796        0.035059        0.024490
  2006          76             0.019383        0.040139        0.028004
  2006          77             0.021926        0.043076        0.030546
  2006          78             0.024869        0.048232        0.034175
  2006          79             0.027713        0.053884        0.037923
  2006          80             0.032145        0.062448        0.043692
  2006          81             0.036979        0.067737        0.048368
  2006          82             0.043524        0.075659        0.055125
  2006          83             0.049147        0.085502        0.061954
  2006          84             0.057475        0.094061        0.070009
  2006          85             0.065625        0.106915        0.079405
  2006          86             0.076096        0.121542        0.090793
  2006          87             0.086894        0.132059        0.100796
  2006          88             0.096102        0.147916        0.111285
  2006          89             0.114845        0.167418        0.129611
  2006          90             0.131490        0.189324        0.147003
  2006          91             0.148349        0.207804        0.163320
  2006          92             0.168519        0.231028        0.183559
  2006          93             0.187349        0.254627        0.202739
  2006          94             0.208481        0.280428        0.223749
  2006          95             0.230519        0.318275        0.247816
  2006          96             0.264850        0.339956        0.278578
  2006          97             0.279341        0.359482        0.293154
  2006          98             0.311165        0.413763        0.327361
  2006          99             0.344027        0.398970        0.351942
  2006         100             0.370851        0.446162        0.380792
  2006         101             0.417060        0.538391        0.431914
  2006         102             0.452644        0.510505        0.459216
  2006         103             0.484898        0.562413        0.492776
  2006         104             0.449153        0.485563        0.452758
  2006         105             0.498610        0.591474        0.507409
  2006         106             0.512688        0.507553        0.512210
  2006         107             0.541251        0.557666        0.542492
  2006         108             0.561223        0.647878        0.566859
  2006         109             0.600540        1.119675        0.622605
  2006         110+            0.718139              .        0.718139
  2007           0             0.003118        0.004221        0.003682
  2007           1             0.000282        0.000354        0.000318
  2007           2             0.000162        0.000235        0.000200
  2007           3             0.000123        0.000162        0.000143
  2007           4             0.000108        0.000131        0.000120
  2007           5             0.000096        0.000079        0.000087
  2007           6             0.000092        0.000087        0.000089
  2007           7             0.000087        0.000098        0.000093
  2007           8             0.000097        0.000095        0.000096
  2007           9             0.000080        0.000086        0.000083
  2007          10             0.000063        0.000070        0.000067
  2007          11             0.000074        0.000088        0.000081
  2007          12             0.000094        0.000124        0.000110
  2007          13             0.000084        0.000142        0.000114
  2007          14             0.000116        0.000178        0.000148
  2007          15             0.000114        0.000263        0.000190
  2007          16             0.000176        0.000298        0.000239
  2007          17             0.000179        0.000487        0.000336
  2007          18             0.000230        0.000633        0.000436
  2007          19             0.000228        0.000626        0.000431
  2007          20             0.000255        0.000819        0.000541
  2007          21             0.000257        0.000815        0.000538
  2007          22             0.000175        0.000802        0.000490
  2007          23             0.000300        0.000848        0.000573
  2007          24             0.000272        0.000778        0.000524
  2007          25             0.000242        0.000906        0.000572
  2007          26             0.000313        0.000916        0.000612
  2007          27             0.000335        0.000888        0.000608
  2007          28             0.000329        0.000868        0.000596
  2007          29             0.000334        0.000861        0.000596
  2007          30             0.000353        0.000877        0.000614
  2007          31             0.000347        0.000896        0.000621
  2007          32             0.000361        0.001051        0.000704
  2007          33             0.000419        0.001013        0.000714
  2007          34             0.000500        0.001102        0.000800
  2007          35             0.000518        0.001218        0.000866
  2007          36             0.000573        0.001385        0.000977
  2007          37             0.000708        0.001474        0.001089
  2007          38             0.000754        0.001572        0.001160
  2007          39             0.000853        0.001553        0.001200
  2007          40             0.000889        0.001828        0.001355
  2007          41             0.001020        0.002069        0.001539
  2007          42             0.001139        0.002288        0.001707
  2007          43             0.001223        0.002384        0.001795
  2007          44             0.001433        0.002692        0.002053
  2007          45             0.001539        0.003236        0.002375
  2007          46             0.001641        0.003384        0.002499
  2007          47             0.001828        0.003777        0.002785
  2007          48             0.002099        0.004064        0.003061
  2007          49             0.002197        0.004991        0.003563
  2007          50             0.002433        0.005094        0.003733
  2007          51             0.002558        0.005748        0.004111
  2007          52             0.002696        0.006378        0.004492
  2007          53             0.002926        0.006735        0.004786
  2007          54             0.003027        0.007230        0.005077
  2007          55             0.003217        0.007848        0.005479
  2007          56             0.003474        0.008022        0.005701
  2007          57             0.003737        0.009004        0.006316
  2007          58             0.003957        0.009276        0.006563
  2007          59             0.004218        0.009714        0.006911
  2007          60             0.004609        0.010609        0.007539
  2007          61             0.004574        0.011012        0.007715
  2007          62             0.005220        0.012028        0.008521
  2007          63             0.005673        0.012863        0.009151
  2007          64             0.005727        0.013706        0.009587
  2007          65             0.006101        0.014460        0.010117
  2007          66             0.006629        0.015591        0.010888
  2007          67             0.006869        0.016722        0.011506
  2007          68             0.007884        0.019110        0.013101
  2007          69             0.008637        0.019694        0.013728
  2007          70             0.009803        0.021379        0.015089
  2007          71             0.010179        0.023414        0.016131
  2007          72             0.011795        0.025398        0.017824
  2007          73             0.012948        0.027896        0.019501
  2007          74             0.014511        0.031034        0.021635
  2007          75             0.016301        0.034214        0.023906
  2007          76             0.018658        0.037715        0.026599
  2007          77             0.020671        0.042621        0.029686
  2007          78             0.023821        0.048345        0.033673
  2007          79             0.027790        0.052611        0.037533
  2007          80             0.032271        0.060646        0.043176
  2007          81             0.036632        0.067272        0.048089
  2007          82             0.041590        0.074794        0.053639
  2007          83             0.048266        0.083513        0.060718
  2007          84             0.055468        0.094181        0.068784
  2007          85             0.064832        0.103629        0.077788
  2007          86             0.073870        0.118408        0.088314
  2007          87             0.086491        0.134612        0.101578
  2007          88             0.099659        0.145788        0.113392
  2007          89             0.113071        0.170925        0.129392
  2007          90             0.127122        0.191426        0.144427
  2007          91             0.150363        0.216574        0.167334
  2007          92             0.163720        0.225745        0.178608
  2007          93             0.183998        0.252687        0.199724
  2007          94             0.211537        0.279419        0.226216
  2007          95             0.233192        0.300887        0.246732
  2007          96             0.253579        0.343690        0.270201
  2007          97             0.284549        0.374322        0.299897
  2007          98             0.318290        0.415379        0.333747
  2007          99             0.332911        0.407858        0.343984
  2007         100             0.359641        0.466645        0.373939
  2007         101             0.409532        0.547652        0.426192
  2007         102             0.450164        0.560512        0.462087
  2007         103             0.521317        0.555907        0.524958
  2007         104             0.491224        0.562137        0.498207
  2007         105             0.502676        0.503471        0.502750
  2007         106             0.527065        0.580998        0.531968
  2007         107             0.553152        0.604699        0.557822
  2007         108             0.588801        0.687063        0.595812
  2007         109             0.620201        0.895513        0.635477
  2007         110+            0.749199        1.541381        0.760592
  2008           0             0.003405        0.004037        0.003728
  2008           1             0.000271        0.000348        0.000311
  2008           2             0.000187        0.000181        0.000184
  2008           3             0.000161        0.000182        0.000172
  2008           4             0.000098        0.000145        0.000122
  2008           5             0.000086        0.000118        0.000102
  2008           6             0.000096        0.000101        0.000099
  2008           7             0.000073        0.000067        0.000070
  2008           8             0.000068        0.000088        0.000078
  2008           9             0.000078        0.000067        0.000072
  2008          10             0.000093        0.000085        0.000089
  2008          11             0.000079        0.000106        0.000093
  2008          12             0.000081        0.000103        0.000093
  2008          13             0.000088        0.000113        0.000101
  2008          14             0.000093        0.000179        0.000137
  2008          15             0.000126        0.000219        0.000174
  2008          16             0.000133        0.000344        0.000241
  2008          17             0.000162        0.000383        0.000275
  2008          18             0.000234        0.000609        0.000426
  2008          19             0.000238        0.000619        0.000432
  2008          20             0.000194        0.000717        0.000460
  2008          21             0.000242        0.000790        0.000519
  2008          22             0.000284        0.000804        0.000545
  2008          23             0.000228        0.000864        0.000545
  2008          24             0.000258        0.000869        0.000562
  2008          25             0.000270        0.000871        0.000569
  2008          26             0.000244        0.000884        0.000561
  2008          27             0.000270        0.000916        0.000589
  2008          28             0.000293        0.000888        0.000587
  2008          29             0.000343        0.000899        0.000618
  2008          30             0.000369        0.000854        0.000610
  2008          31             0.000377        0.000884        0.000629
  2008          32             0.000439        0.000961        0.000699
  2008          33             0.000441        0.000999        0.000718
  2008          34             0.000562        0.001087        0.000823
  2008          35             0.000593        0.001092        0.000841
  2008          36             0.000574        0.001368        0.000969
  2008          37             0.000641        0.001360        0.000999
  2008          38             0.000784        0.001476        0.001128
  2008          39             0.000904        0.001641        0.001269
  2008          40             0.000929        0.001782        0.001353
  2008          41             0.001030        0.002033        0.001527
  2008          42             0.001059        0.002185        0.001616
  2008          43             0.001296        0.002339        0.001812
  2008          44             0.001415        0.002739        0.002067
  2008          45             0.001620        0.002683        0.002143
  2008          46             0.001604        0.003431        0.002503
  2008          47             0.001844        0.003648        0.002732
  2008          48             0.001979        0.004184        0.003062
  2008          49             0.002226        0.004689        0.003432
  2008          50             0.002326        0.005126        0.003694
  2008          51             0.002620        0.005744        0.004145
  2008          52             0.002864        0.006085        0.004431
  2008          53             0.002906        0.006579        0.004695
  2008          54             0.003131        0.006861        0.004949
  2008          55             0.003415        0.007760        0.005530
  2008          56             0.003484        0.008382        0.005873
  2008          57             0.003703        0.008476        0.006034
  2008          58             0.003913        0.009163        0.006477
  2008          59             0.004029        0.009558        0.006731
  2008          60             0.004277        0.010461        0.007297
  2008          61             0.005034        0.011193        0.008038
  2008          62             0.005160        0.011775        0.008374
  2008          63             0.005305        0.012920        0.008982
  2008          64             0.005839        0.013733        0.009642
  2008          65             0.006134        0.014658        0.010237
  2008          66             0.006757        0.015421        0.010898
  2008          67             0.007192        0.016148        0.011433
  2008          68             0.007837        0.017507        0.012364
  2008          69             0.009093        0.018833        0.013591
  2008          70             0.009517        0.020555        0.014567
  2008          71             0.010563        0.023033        0.016219
  2008          72             0.011320        0.025533        0.017665
  2008          73             0.013111        0.027473        0.019438
  2008          74             0.014530        0.030517        0.021477
  2008          75             0.016359        0.034626        0.024156
  2008          76             0.018711        0.037022        0.026407
  2008          77             0.021414        0.041367        0.029649
  2008          78             0.023773        0.046258        0.032891
  2008          79             0.027835        0.052046        0.037429
  2008          80             0.031293        0.059315        0.042155
  2008          81             0.036853        0.066588        0.048076
  2008          82             0.041426        0.076094        0.054132
  2008          83             0.048994        0.082576        0.060914
  2008          84             0.055955        0.093505        0.068912
  2008          85             0.063837        0.103814        0.077236
  2008          86             0.073367        0.117994        0.087854
  2008          87             0.085300        0.132513        0.100141
  2008          88             0.098393        0.146512        0.112993
  2008          89             0.114527        0.166457        0.129440
  2008          90             0.129546        0.187855        0.145334
  2008          91             0.145880        0.209338        0.162178
  2008          92             0.169510        0.235155        0.185556
  2008          93             0.186224        0.247318        0.200200
  2008          94             0.208954        0.289927        0.226509
  2008          95             0.236511        0.314779        0.252486
  2008          96             0.261798        0.340025        0.276525
  2008          97             0.291064        0.371060        0.304859
  2008          98             0.323604        0.414051        0.337866
  2008          99             0.354110        0.410340        0.362465
  2008         100             0.380724        0.479775        0.394406
  2008         101             0.419541        0.482244        0.427283
  2008         102             0.463970        0.531775        0.471590
  2008         103             0.487303        0.440266        0.482411
  2008         104             0.470744        0.662778        0.489491
  2008         105             0.522337        0.542822        0.524289
  2008         106             0.581888        0.652131        0.588111
  2008         107             0.606605        0.685584        0.613389
  2008         108             0.633110        0.742249        0.642319
  2008         109             0.675106        0.967281        0.692683
  2008         110+            0.810373        2.027724        0.834500
  2009           0             0.003384        0.004172        0.003787
  2009           1             0.000258        0.000321        0.000290
  2009           2             0.000191        0.000233        0.000212
  2009           3             0.000122        0.000172        0.000148
  2009           4             0.000109        0.000097        0.000103
  2009           5             0.000094        0.000131        0.000113
  2009           6             0.000080        0.000112        0.000096
  2009           7             0.000064        0.000098        0.000081
  2009           8             0.000098        0.000074        0.000086
  2009           9             0.000076        0.000070        0.000073
  2009          10             0.000073        0.000100        0.000086
  2009          11             0.000065        0.000106        0.000086
  2009          12             0.000060        0.000111        0.000086
  2009          13             0.000105        0.000103        0.000104
  2009          14             0.000143        0.000200        0.000172
  2009          15             0.000137        0.000295        0.000218
  2009          16             0.000192        0.000288        0.000241
  2009          17             0.000223        0.000443        0.000335
  2009          18             0.000164        0.000608        0.000391
  2009          19             0.000229        0.000641        0.000439
  2009          20             0.000247        0.000661        0.000457
  2009          21             0.000270        0.000802        0.000539
  2009          22             0.000239        0.000720        0.000481
  2009          23             0.000247        0.000834        0.000540
  2009          24             0.000265        0.000836        0.000549
  2009          25             0.000271        0.000844        0.000555
  2009          26             0.000329        0.000871        0.000598
  2009          27             0.000313        0.000804        0.000555
  2009          28             0.000308        0.000976        0.000638
  2009          29             0.000309        0.000822        0.000563
  2009          30             0.000359        0.000890        0.000622
  2009          31             0.000354        0.000864        0.000607
  2009          32             0.000383        0.001038        0.000708
  2009          33             0.000463        0.001038        0.000749
  2009          34             0.000585        0.001073        0.000828
  2009          35             0.000572        0.001267        0.000918
  2009          36             0.000543        0.001341        0.000940
  2009          37             0.000636        0.001456        0.001044
  2009          38             0.000718        0.001476        0.001096
  2009          39             0.000810        0.001724        0.001264
  2009          40             0.000906        0.001880        0.001390
  2009          41             0.000971        0.002058        0.001510
  2009          42             0.001178        0.002223        0.001696
  2009          43             0.001232        0.002433        0.001827
  2009          44             0.001436        0.002661        0.002041
  2009          45             0.001573        0.002860        0.002207
  2009          46             0.001578        0.003158        0.002356
  2009          47             0.001862        0.003652        0.002742
  2009          48             0.001962        0.003891        0.002910
  2009          49             0.002190        0.004286        0.003219
  2009          50             0.002353        0.004940        0.003618
  2009          51             0.002756        0.005318        0.004007
  2009          52             0.002817        0.005916        0.004328
  2009          53             0.002956        0.006500        0.004678
  2009          54             0.003019        0.007242        0.005072
  2009          55             0.003403        0.007744        0.005517
  2009          56             0.003407        0.008480        0.005875
  2009          57             0.003891        0.008972        0.006362
  2009          58             0.004100        0.009329        0.006647
  2009          59             0.004212        0.009876        0.006969
  2009          60             0.004145        0.010520        0.007252
  2009          61             0.004584        0.011061        0.007740
  2009          62             0.005063        0.011511        0.008198
  2009          63             0.005407        0.012639        0.008907
  2009          64             0.005914        0.013068        0.009355
  2009          65             0.006323        0.014434        0.010213
  2009          66             0.006803        0.015360        0.010900
  2009          67             0.007283        0.015789        0.011330
  2009          68             0.007944        0.017703        0.012536
  2009          69             0.008544        0.018442        0.013154
  2009          70             0.009343        0.020349        0.014392
  2009          71             0.009982        0.021770        0.015346
  2009          72             0.011416        0.024862        0.017473
  2009          73             0.012766        0.026465        0.018838
  2009          74             0.013983        0.029265        0.020659
  2009          75             0.016196        0.032588        0.023245
  2009          76             0.017922        0.037014        0.025990
  2009          77             0.020146        0.040108        0.028452
  2009          78             0.022945        0.044439        0.031715
  2009          79             0.026543        0.050732        0.036220
  2009          80             0.030565        0.056399        0.040669
  2009          81             0.035989        0.064335        0.046787
  2009          82             0.041637        0.072016        0.052884
  2009          83             0.047610        0.080305        0.059347
  2009          84             0.055071        0.091216        0.067614
  2009          85             0.064388        0.103888        0.077677
  2009          86             0.073276        0.117107        0.087552
  2009          87             0.085463        0.130992        0.099787
  2009          88             0.099158        0.145697        0.113320
  2009          89             0.112256        0.164370        0.127526
  2009          90             0.128811        0.182373        0.143609
  2009          91             0.142972        0.201849        0.158218
  2009          92             0.163399        0.227010        0.178980
  2009          93             0.191443        0.264923        0.208484
  2009          94             0.209385        0.277994        0.224222
  2009          95             0.234087        0.307343        0.249048
  2009          96             0.267064        0.332915        0.279700
  2009          97             0.288046        0.367392        0.302097
  2009          98             0.317320        0.392359        0.329397
  2009          99             0.339709        0.483295        0.360505
  2009         100             0.388411        0.436962        0.395097
  2009         101             0.410810        0.544071        0.427660
  2009         102             0.439754        0.560170        0.453516
  2009         103             0.463580        0.672130        0.485375
  2009         104             0.464388        0.520125        0.469404
  2009         105             0.511776        0.514022        0.511978
  2009         106             0.587085        0.797137        0.604998
  2009         107             0.611500        0.853535        0.630240
  2009         108             0.634269        0.931460        0.656068
  2009         109             0.661889        1.116146        0.692161
  2009         110+            0.801920        2.533214        0.833528
  2010           0             0.003246        0.003931        0.003597
  2010           1             0.000319        0.000262        0.000290
  2010           2             0.000148        0.000198        0.000174
  2010           3             0.000111        0.000151        0.000131
  2010           4             0.000079        0.000093        0.000086
  2010           5             0.000048        0.000129        0.000089
  2010           6             0.000078        0.000128        0.000104
  2010           7             0.000085        0.000073        0.000079
  2010           8             0.000082        0.000083        0.000082
  2010           9             0.000067        0.000084        0.000075
  2010          10             0.000068        0.000102        0.000085
  2010          11             0.000075        0.000094        0.000085
  2010          12             0.000089        0.000116        0.000103
  2010          13             0.000100        0.000085        0.000092
  2010          14             0.000091        0.000149        0.000121
  2010          15             0.000131        0.000274        0.000205
  2010          16             0.000143        0.000386        0.000268
  2010          17             0.000134        0.000393        0.000267
  2010          18             0.000217        0.000505        0.000364
  2010          19             0.000216        0.000653        0.000439
  2010          20             0.000226        0.000672        0.000452
  2010          21             0.000247        0.000602        0.000427
  2010          22             0.000233        0.000765        0.000501
  2010          23             0.000233        0.000824        0.000529
  2010          24             0.000260        0.000780        0.000519
  2010          25             0.000275        0.000741        0.000506
  2010          26             0.000252        0.000808        0.000527
